,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,config/MC-red_dataset-0,config/MC-red_dataset-1,config/MC-red_dataset-2,config/MC-red_dataset-3,config/MC-red_dataset-4,config/MC-red_dataset-5,logdir,error_type,error_message,error_traceback
189,0.5669014084507042,0.5669014084507042,0.01155969225562922,0.5629361916363513,0.011382411100380595,0.5629361916363513,0.0113824111003806,0.5187793427230047,0.0,0.5007608237626949,0.0,0.5007608237626949,0.0,0.528169014084507,0.0,0.5292848219681209,0.0,0.5292848219681209,0.0,243106,243106,1708015636,True,1,e012fa98,2024-02-15_16-47-16,123.92550587654114,123.92550587654114,1931,1d43726c602a,172.17.0.2,123.92550587654114,1,,64,3,13,9.216701055521286e-05,3.210251645621227e-06,0,1,0,0,0,0,e012fa98,,,
190,0.5600938967136151,0.5600938967136151,0.01029657849739967,0.5587159663788364,0.010456917619208549,0.5587159663788365,0.010456917619208528,0.5258215962441315,0.0,0.5072973788263012,0.0,0.5072973788263012,0.0,0.5187793427230047,0.0,0.4696961384697249,0.0,0.46969613846972497,0.0,139129,139129,1708015695,True,1,7b4105a9,2024-02-15_16-48-15,158.0561945438385,158.0561945438385,984,1d43726c602a,172.17.0.2,158.0561945438385,1,,128,2,12,0.0001758654225033077,9.45740404684574e-06,0,1,0,0,0,0,7b4105a9,,,
191,0.5913145539906104,0.5913145539906104,0.008025972299191905,0.5949049759350629,0.007768588199953265,0.5949049759350629,0.007768588199953253,0.4647887323943662,0.0,0.4571042475605049,0.0,0.45710424756050483,0.0,0.5305164319248826,0.0,0.47773061182897253,0.0,0.4777306118289725,0.0,142129,142129,1708015742,True,1,0664df6a,2024-02-15_16-49-02,191.80632996559143,191.80632996559143,1795,1d43726c602a,172.17.0.2,191.80632996559143,1,,64,2,16,0.0001493058699424424,6.932932613843239e-06,0,0,1,1,1,0,0664df6a,,,
192,0.6150234741784038,0.6150234741784038,0.012197540898372392,0.6165567470983985,0.012126116295908672,0.6165567470983985,0.012126116295908691,0.5610328638497653,0.0,0.5527990057903908,0.0,0.5527990057903908,0.0,0.5187793427230047,0.0,0.47037025080072264,0.0,0.47037025080072264,0.0,342812,342812,1708016622,False,1,d6656ef1,2024-02-15_17-03-42,1050.8982026576996,1050.8982026576996,691,1d43726c602a,172.17.0.2,1050.8982026576996,1,,64,4,15,1.5254766271199282e-05,4.0988554778982005e-06,0,1,0,0,0,1,d6656ef1,,,
193,0.5584507042253521,0.5584507042253521,0.012172668697149454,0.5596979833206962,0.011553829189885706,0.5596979833206962,0.011553829189885735,0.5469483568075117,0.0,0.5288533734298011,0.0,0.5288533734298011,0.0,0.5305164319248826,0.0,0.47925081036944484,0.0,0.47925081036944484,0.0,244345,244345,1708015667,True,1,a97af2c2,2024-02-15_16-47-47,96.29262042045593,96.29262042045593,1587,1d43726c602a,172.17.0.2,96.29262042045593,1,,128,3,14,0.00039359602661058794,6.358357111409222e-06,0,1,0,0,0,0,a97af2c2,,,
194,0.5103286384976525,0.5103286384976525,0.008795771828730136,0.5041618319460508,0.009178073635136822,0.5041618319460508,0.009178073635136794,0.4624413145539906,0.0,0.4616239585265,0.0,0.4616239585265,0.0,0.4694835680751174,0.0,0.4457106870719311,0.0,0.445710687071931,0.0,624631,624631,1708015899,True,1,d966b206,2024-02-15_16-51-39,289.0810067653656,289.0810067653656,1884,1d43726c602a,172.17.0.2,289.0810067653656,1,,64,7,16,7.905941130831156e-05,2.6056234074854625e-06,0,1,0,1,1,0,d966b206,,,
195,0.5828638497652583,0.5828638497652583,0.008531822462622638,0.5844404315972235,0.008494114131235518,0.5844404315972235,0.00849411413123552,0.5258215962441315,0.0,0.4959031333952717,0.0,0.4959031333952717,0.0,0.5375586854460094,0.0,0.53997795099001,0.0,0.53997795099001,0.0,142506,142506,1708015725,True,1,77c07287,2024-02-15_16-48-45,87.53105473518372,87.53105473518372,1931,1d43726c602a,172.17.0.2,87.53105473518372,1,,64,2,17,0.0001296831300624796,5.966108209207477e-06,0,1,0,0,0,0,77c07287,,,
196,0.5873239436619718,0.5873239436619718,0.011960318500335196,0.5909785071885071,0.012216987756100384,0.5909785071885071,0.012216987756100358,0.5164319248826291,0.0,0.5018661947952908,0.0,0.5018661947952908,0.0,0.48826291079812206,0.0,0.4359247819677359,0.0,0.4359247819677358,0.0,243106,243106,1708016386,True,1,6030687a,2024-02-15_16-59-46,505.3556890487671,505.3556890487671,1587,1d43726c602a,172.17.0.2,505.3556890487671,1,,128,3,13,3.4772395451158126e-05,5.58315858523675e-06,0,1,0,0,0,0,6030687a,,,
197,0.6206572769953052,0.6206572769953052,0.01747841358590262,0.6217508974223043,0.017700362291494444,0.6217508974223043,0.0177003622914944,0.568075117370892,0.0,0.5622692099609415,0.0,0.5622692099609415,0.0,0.5117370892018779,0.0,0.4597816291099275,0.0,0.4597816291099274,0.0,336181,336181,1708016039,False,1,14551b20,2024-02-15_16-53-59,158.27031302452087,158.27031302452087,1795,1d43726c602a,172.17.0.2,158.27031302452087,1,,64,4,10,0.00022766399959458402,3.802019273804849e-06,0,0,1,1,1,0,14551b20,,,
198,0.539906103286385,0.5002347417840376,0.011181695177290667,0.5005450522578998,0.01172846212288302,0.5005450522578999,0.01172846212288306,0.45774647887323944,0.0,0.4501941433816263,0.0,0.4501941433816262,0.0,0.539906103286385,0.0,0.48491590373800936,0.0,0.48491590373800936,0.0,435639,435639,1708016078,True,1,25bbfd5f,2024-02-15_16-54-38,197.3609335422516,197.3609335422516,1168,1d43726c602a,172.17.0.2,197.3609335422516,1,,64,5,14,0.0001590463869047156,4.64104468781048e-06,0,1,0,0,0,1,25bbfd5f,,,
199,0.5030516431924883,0.5030516431924883,0.006726079240325998,0.5062454877917044,0.006622609828292758,0.5062454877917044,0.0066226098282927805,0.45539906103286387,0.0,0.4575704387019702,0.0,0.4575704387019703,0.0,0.48826291079812206,0.0,0.44011786202024,0.0,0.44011786202024,0.0,691673,691673,1708016120,True,1,b233f22f,2024-02-15_16-55-20,160.10566329956055,160.10566329956055,1884,1d43726c602a,172.17.0.2,160.10566329956055,1,,128,8,4,4.159096926163531e-05,3.3106010365695014e-06,0,1,0,0,0,0,b233f22f,,,
200,0.5354460093896714,0.5354460093896714,0.01152149407681506,0.5258230095225409,0.012196873950833027,0.5258230095225409,0.012196873950833055,0.5187793427230047,0.0,0.5175004285141784,0.0,0.5175004285141784,0.0,0.4788732394366197,0.0,0.41435686644353603,0.0,0.414356866443536,0.0,524100,524100,1708016125,True,1,24ec5382,2024-02-15_16-55-25,156.91965985298157,156.91965985298157,2129,1d43726c602a,172.17.0.2,156.91965985298157,1,,64,6,11,0.00035302483905039314,3.517615730574077e-06,0,1,0,1,1,0,24ec5382,,,
201,0.5835680751173709,0.5835680751173709,0.009283436588396783,0.5830325525177468,0.00895367086127942,0.5830325525177468,0.008953670861279395,0.4694835680751174,0.0,0.4479489401783589,0.0,0.44794894017835885,0.0,0.4859154929577465,0.0,0.4353534249716653,0.0,0.4353534249716653,0.0,247158,247158,1708016063,True,1,271b2d90,2024-02-15_16-54-23,82.84303212165833,82.84303212165833,2171,1d43726c602a,172.17.0.2,82.84303212165833,1,,64,3,17,0.0001882346330854507,7.607283987517212e-06,0,1,0,0,0,0,271b2d90,,,
202,0.5446009389671361,0.5446009389671361,0.009448174552816012,0.545535595365428,0.009571590032030204,0.545535595365428,0.009571590032030217,0.4765258215962441,0.0,0.46548517052798494,0.0,0.46548517052798494,0.0,0.5164319248826291,0.0,0.477782412121251,0.0,0.4777824121212511,0.0,139129,139129,1708016256,True,1,a1f0c150,2024-02-15_16-57-36,247.44990587234497,247.44990587234497,890,1d43726c602a,172.17.0.2,247.44990587234497,1,,128,2,12,0.00010028121536047455,8.854395011869812e-06,0,1,0,0,0,0,a1f0c150,,,
203,0.6171361502347417,0.6171361502347417,0.014141122518149323,0.6151643099928029,0.013267451766197846,0.6151643099928029,0.013267451766197829,0.5821596244131455,0.0,0.5804068718330609,0.0,0.5804068718330608,0.0,0.5446009389671361,0.0,0.49279761062629324,0.0,0.4927976106262933,0.0,345421,345421,1708016281,False,1,ff294fd0,2024-02-15_16-58-01,240.33355450630188,240.33355450630188,1795,1d43726c602a,172.17.0.2,240.33355450630188,1,,64,4,18,0.00012065934508699557,6.740786140826388e-06,0,0,1,1,1,0,ff294fd0,,,
204,0.5208920187793427,0.5208920187793427,0.008621768860191047,0.5279905650977638,0.0077663794108981206,0.5279905650977638,0.00776637941089807,0.4131455399061033,0.0,0.38758252975980767,0.0,0.3875825297598078,0.0,0.4835680751173709,0.0,0.43409731354740694,0.0,0.43409731354740694,0.0,141752,141752,1708016394,True,1,6d93c658,2024-02-15_16-59-54,334.8925247192383,334.8925247192383,1215,1d43726c602a,172.17.0.2,334.8925247192383,1,,64,2,15,6.610117669704535e-05,2.8542307099307563e-06,0,1,0,0,0,1,6d93c658,,,
205,0.5992957746478874,0.5992957746478874,0.011832941935331982,0.5958292645937054,0.012479922869698417,0.5958292645937054,0.012479922869698406,0.5446009389671361,0.0,0.5265812186255788,0.0,0.5265812186255789,0.0,0.5117370892018779,0.0,0.4592200426749595,0.0,0.4592200426749595,0.0,245911,245911,1708016160,False,1,809003b3,2024-02-15_16-56-00,96.79347610473633,96.79347610473633,2171,1d43726c602a,172.17.0.2,96.79347610473633,1,,128,3,16,0.00043736165629010114,8.369650625805953e-06,0,1,0,0,0,0,809003b3,,,
206,0.5791079812206572,0.5791079812206572,0.014885294706561207,0.5791203322947875,0.01474517841774129,0.5791203322947875,0.014745178417741268,0.4647887323943662,0.0,0.4680554264834342,0.0,0.46805542648343423,0.0,0.5422535211267606,0.0,0.4921450931689167,0.0,0.4921450931689167,0.0,243106,243106,1708016227,True,1,0d438cad,2024-02-15_16-57-07,146.92515230178833,146.92515230178833,1168,1d43726c602a,172.17.0.2,146.92515230178833,1,,64,3,13,0.0003172111175353015,4.362693493207633e-06,0,1,0,1,1,0,0d438cad,,,
207,0.6051643192488263,0.6051643192488263,0.009259663344279835,0.6042079295097117,0.009502327282378736,0.6042079295097117,0.009502327282378783,0.5352112676056338,0.0,0.5137494749489139,0.0,0.5137494749489138,0.0,0.5234741784037559,0.0,0.47017561743560915,0.0,0.47017561743560915,0.0,142506,142506,1708016236,False,1,b567d12d,2024-02-15_16-57-16,116.2206974029541,116.2206974029541,1884,1d43726c602a,172.17.0.2,116.2206974029541,1,,64,2,17,0.00011107815108614118,4.798801591375018e-06,0,1,0,0,0,0,b567d12d,,,
208,0.5607981220657277,0.5607981220657277,0.01009389671361503,0.5637956060527466,0.009602846781417256,0.5637956060527465,0.009602846781417245,0.5352112676056338,0.0,0.5297204923212256,0.0,0.5297204923212255,0.0,0.45774647887323944,0.0,0.4096460534553692,0.0,0.40964605345536925,0.0,341453,341453,1708016452,True,1,09692e3e,2024-02-15_17-00-52,323.6919710636139,323.6919710636139,2129,1d43726c602a,172.17.0.2,323.6919710636139,1,,128,4,14,5.074353340358859e-05,2.2948530161545836e-06,0,1,0,0,0,0,09692e3e,,,
209,0.6190140845070423,0.6190140845070423,0.010962717773554573,0.6233748351353168,0.010779521585682343,0.6233748351353167,0.010779521585682296,0.5046948356807511,0.0,0.4806916723572238,0.0,0.48069167235722376,0.0,0.5258215962441315,0.0,0.4735059449971731,0.0,0.4735059449971731,0.0,143641,143641,1708016422,False,1,4b033fb2,2024-02-15_17-00-22,262.30110025405884,262.30110025405884,2171,1d43726c602a,172.17.0.2,262.30110025405884,1,,64,2,18,9.020257171293939e-05,5.06529314610174e-06,0,0,1,1,1,0,4b033fb2,,,
210,0.5115023474178403,0.5115023474178403,0.01156922209422685,0.5202373767917082,0.01145227346308612,0.5202373767917082,0.011452273463086146,0.43427230046948356,0.0,0.42349540782142264,0.0,0.4234954078214226,0.0,0.4694835680751174,0.0,0.4251508318693562,0.0,0.4251508318693562,0.0,238815,238815,1708017565,True,1,c3b4485c,2024-02-15_17-19-25,1284.4845774173737,1284.4845774173737,1168,1d43726c602a,172.17.0.2,1284.4845774173737,1,,64,3,8,1.2917570608793148e-05,5.85712164001007e-06,0,1,0,0,0,1,c3b4485c,,,
211,0.5490610328638497,0.5490610328638497,0.008229365325332454,0.5537106221622532,0.007973843978885556,0.5537106221622532,0.007973843978885587,0.5046948356807511,0.0,0.4987797535504123,0.0,0.49877975355041226,0.0,0.4765258215962441,0.0,0.42495413617241,0.0,0.42495413617240996,0.0,343425,343425,1708016674,True,1,ae05905f,2024-02-15_17-04-34,393.6925275325775,393.6925275325775,890,1d43726c602a,172.17.0.2,393.6925275325775,1,,128,4,16,3.784054151358603e-05,7.854313234050398e-06,0,1,0,0,0,0,ae05905f,,,
212,0.6227699530516431,0.6227699530516431,0.009274528762975784,0.6271316591998349,0.008497475197323797,0.6271316591998348,0.008497475197323847,0.48826291079812206,0.0,0.4619309947702878,0.0,0.46193099477028776,0.0,0.49061032863849763,0.0,0.44999549045243886,0.0,0.4499954904524389,0.0,141752,141752,1708016427,False,1,ec4496d5,2024-02-15_17-00-27,145.8997778892517,145.8997778892517,1884,1d43726c602a,172.17.0.2,145.8997778892517,1,,64,2,15,0.00027880122210197376,5.475912300125502e-06,1,1,0,1,1,0,ec4496d5,,,
213,0.5056338028169014,0.5056338028169014,0.006819642744757725,0.5114202980448477,0.006562961756774166,0.5114202980448477,0.0065629617567742,0.48826291079812206,0.0,0.49631681106933806,0.0,0.4963168110693381,0.0,0.4788732394366197,0.0,0.426607791025946,0.0,0.426607791025946,0.0,437881,437881,1708016361,True,1,792da986,2024-02-15_16-59-21,80.37733912467957,80.37733912467957,1795,1d43726c602a,172.17.0.2,80.37733912467957,1,,64,5,16,0.0001416653227601291,9.701675290158641e-06,0,1,0,0,0,0,792da986,,,
214,0.57981220657277,0.57981220657277,0.008720270244604079,0.5783923107728003,0.00878491898331432,0.5783923107728003,0.008784918983314308,0.5446009389671361,0.0,0.5235142824146859,0.0,0.523514282414686,0.0,0.5352112676056338,0.0,0.4809244540272573,0.0,0.4809244540272574,0.0,245126,245126,1708016456,True,1,2c3a34df,2024-02-15_17-00-56,93.86268949508667,93.86268949508667,1795,1d43726c602a,172.17.0.2,93.86268949508667,1,,128,3,15,0.0006388229047678842,7.29722791796789e-06,0,1,0,0,0,0,2c3a34df,,,
215,0.5032863849765259,0.5032863849765259,0.010134757345034235,0.5060400064756618,0.009853810688095377,0.5060400064756617,0.009853810688095366,0.4788732394366197,0.0,0.48605274720462804,0.0,0.48605274720462815,0.0,0.45774647887323944,0.0,0.39588070699604505,0.0,0.395880706996045,0.0,525974,525974,1708016527,True,1,f8c9ce20,2024-02-15_17-02-07,137.91217398643494,137.91217398643494,1587,1d43726c602a,172.17.0.2,137.91217398643494,1,,64,6,13,0.00048479345482855803,3.708050215826299e-06,1,0,1,1,1,0,f8c9ce20,,,
216,0.5131455399061033,0.5131455399061033,0.01716025059389396,0.5157214458038887,0.017033476242612436,0.5157214458038888,0.01703347624261247,0.4413145539906103,0.0,0.4123360646144838,0.0,0.4123360646144838,0.0,0.4694835680751174,0.0,0.45120077966381983,0.0,0.4512007796638199,0.0,143641,143641,1708017272,True,1,57cc254f,2024-02-15_17-14-32,878.2352619171143,878.2352619171143,1215,1d43726c602a,172.17.0.2,878.2352619171143,1,,64,2,18,1.888791704097746e-05,7.079545720243728e-06,0,1,0,0,0,1,57cc254f,,,
217,0.604225352112676,0.604225352112676,0.006738356851834426,0.6070890630591984,0.006511915492972057,0.6070890630591984,0.00651191549297207,0.5305164319248826,0.0,0.5288519937341819,0.0,0.5288519937341819,0.0,0.4953051643192488,0.0,0.44635642135642134,0.0,0.44635642135642134,0.0,344042,344042,1708016584,False,1,7bc64216,2024-02-15_17-03-04,161.64187121391296,161.64187121391296,2171,1d43726c602a,172.17.0.2,161.64187121391296,1,,128,4,17,0.00016663367589895238,6.174751006396803e-06,0,1,0,0,0,0,7bc64216,,,
218,0.5795774647887324,0.5795774647887324,0.01239694453193512,0.5852835090367623,0.012335956288670218,0.5852835090367623,0.012335956288670189,0.4812206572769953,0.0,0.469870327093672,0.0,0.469870327093672,0.0,0.5305164319248826,0.0,0.4885591196368025,0.0,0.48855911963680243,0.0,242333,242333,1708016602,True,1,3c85bb07,2024-02-15_17-03-22,175.56743121147156,175.56743121147156,1884,1d43726c602a,172.17.0.2,175.56743121147156,1,,64,3,12,0.0002443047776087769,6.486932407936543e-06,1,1,0,1,1,0,3c85bb07,,,
219,0.5115023474178403,0.5115023474178403,0.014102101686268152,0.5015396575433893,0.014653498533274056,0.5015396575433895,0.014653498533274068,0.49765258215962443,0.0,0.4920826328737609,0.0,0.49208263287376086,0.0,0.4694835680751174,0.0,0.4141746111422105,0.0,0.4141746111422105,0.0,239572,239572,1708016530,True,1,cb2a5485,2024-02-15_17-02-10,73.54692268371582,73.54692268371582,2129,1d43726c602a,172.17.0.2,73.54692268371582,1,,64,3,9,0.0008120081042670661,3.056274096053274e-06,0,1,0,0,0,0,cb2a5485,,,
220,0.4617370892018779,0.4617370892018779,0.014434233933937278,0.47509437232402785,0.013801951838356306,0.4750943723240278,0.013801951838356337,0.4295774647887324,0.0,0.4219276726906884,0.0,0.4219276726906885,0.0,0.3192488262910798,0.0,0.26910879531747733,0.0,0.26910879531747733,0.0,134689,134689,1708016786,True,1,40582d88,2024-02-15_17-06-26,329.03489446640015,329.03489446640015,1795,1d43726c602a,172.17.0.2,329.03489446640015,1,,128,2,6,7.464419067620026e-05,4.130939993499627e-06,1,1,0,0,0,0,40582d88,,,
221,0.6708920187793428,0.6708920187793428,0.01314553990610329,0.6729521729737573,0.013047538650822471,0.6729521729737573,0.013047538650822444,0.5563380281690141,0.0,0.5490166570960207,0.0,0.5490166570960207,0.0,0.5375586854460094,0.0,0.48567477430115497,0.0,0.4856747743011549,0.0,244345,244345,1708017140,False,1,37a1c395,2024-02-15_17-12-20,612.5135848522186,612.5135848522186,1587,1d43726c602a,172.17.0.2,612.5135848522186,1,,64,3,14,3.1645374084972295e-05,3.886345329403597e-06,0,0,1,1,1,0,37a1c395,,,
222,0.5380281690140846,0.5380281690140846,0.010539879962743498,0.5422570123363931,0.010457826867074745,0.5422570123363931,0.010457826867074712,0.4953051643192488,0.0,0.4942883793096806,0.0,0.4942883793096806,0.0,0.47417840375586856,0.0,0.42138786843613335,0.0,0.4213878684361333,0.0,430940,430940,1708016608,True,1,edabf7a5,2024-02-15_17-03-28,77.18685054779053,77.18685054779053,2129,1d43726c602a,172.17.0.2,77.18685054779053,1,,64,5,11,0.0001959784587262908,4.577574771430206e-06,0,1,0,0,0,0,edabf7a5,,,
223,0.5687793427230048,0.5687793427230048,0.015888048130533055,0.5726229753037385,0.01560484485275387,0.5726229753037386,0.015604844852753857,0.431924882629108,0.0,0.39649800948692837,0.0,0.39649800948692826,0.0,0.49765258215962443,0.0,0.494364545802946,0.0,0.4943645458029459,0.0,141752,141752,1708017644,True,1,343ca47f,2024-02-15_17-20-44,1060.3285183906555,1060.3285183906555,2171,1d43726c602a,172.17.0.2,1060.3285183906555,1,,128,2,15,6.209139888843228e-05,1.927362358687414e-06,1,1,0,0,0,1,343ca47f,,,
224,0.5910798122065728,0.5910798122065728,0.011538221340323479,0.5914284463603686,0.01198059497768698,0.5914284463603686,0.01198059497768699,0.47417840375586856,0.0,0.45594489586494985,0.0,0.4559448958649498,0.0,0.5352112676056338,0.0,0.4723759551788391,0.0,0.4723759551788392,0.0,245911,245911,1708016745,True,1,61e595f1,2024-02-15_17-05-45,143.21875762939453,143.21875762939453,1884,1d43726c602a,172.17.0.2,143.21875762939453,1,,64,3,16,0.0003758690814663209,2.599922115343268e-06,0,1,0,1,1,0,61e595f1,,,
225,0.5776995305164319,0.5776995305164319,0.011328571372782759,0.5752908497474496,0.012122848757277233,0.5752908497474494,0.012122848757277245,0.5446009389671361,0.0,0.5437237909103353,0.0,0.5437237909103353,0.0,0.5187793427230047,0.0,0.4703825394540371,0.0,0.4703825394540371,0.0,344042,344042,1708016683,True,1,684c535e,2024-02-15_17-04-43,74.78383421897888,74.78383421897888,2129,1d43726c602a,172.17.0.2,74.78383421897888,1,,64,4,17,0.00022082779529708835,5.3051255177508045e-06,0,1,0,0,0,0,684c535e,,,
226,0.5018779342723004,0.5018779342723004,0.013919217915843747,0.5119670725236333,0.013428941545952136,0.5119670725236333,0.013428941545952144,0.40375586854460094,0.0,0.3741599243289031,0.0,0.3741599243289031,0.0,0.43661971830985913,0.0,0.40961211624538896,0.0,0.4096121162453889,0.0,139129,139129,1708018575,True,1,90d069f6,2024-02-15_17-36-15,1950.2743124961853,1950.2743124961853,691,1d43726c602a,172.17.0.2,1950.2743124961853,1,,128,2,12,1.1598053349494215e-05,5.643930530739671e-06,1,1,0,0,0,0,90d069f6,,,
227,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,618176,618176,1708017171,True,1,4204c2fe,2024-02-15_17-12-51,496.5605092048645,496.5605092048645,890,1d43726c602a,172.17.0.2,496.5605092048645,1,,64,7,13,8.612118974183899e-05,8.585654033760445e-06,0,0,1,1,1,0,4204c2fe,,,
228,0.5293427230046948,0.5293427230046948,0.014555883566129123,0.5291923463583019,0.015325970573686494,0.5291923463583019,0.015325970573686534,0.5117370892018779,0.0,0.5124056725433227,0.0,0.5124056725433227,0.0,0.4624413145539906,0.0,0.4086405749367032,0.0,0.40864057493670314,0.0,345421,345421,1708016757,True,1,0f8a778c,2024-02-15_17-05-57,74.30220293998718,74.30220293998718,2129,1d43726c602a,172.17.0.2,74.30220293998718,1,,64,4,18,0.0005452287078778484,4.868749978036631e-06,0,1,0,0,0,0,0f8a778c,,,
229,0.5326291079812207,0.5326291079812207,0.0076028801599538455,0.5421989933500633,0.00708831974861743,0.5421989933500633,0.007088319748617423,0.44366197183098594,0.0,0.42110673010207383,0.0,0.4211067301020739,0.0,0.49061032863849763,0.0,0.444856194827421,0.0,0.44485619482742095,0.0,240333,240333,1708017145,True,1,a28a49d6,2024-02-15_17-12-25,399.24731063842773,399.24731063842773,1884,1d43726c602a,172.17.0.2,399.24731063842773,1,,128,3,10,0.00013237523563481052,3.5100533729258573e-06,1,1,0,0,0,1,a28a49d6,,,
230,0.6082159624413145,0.6082159624413145,0.012660832450856146,0.610433599712109,0.012535597357882379,0.6104335997121088,0.012535597357882344,0.460093896713615,0.0,0.4548044003050395,0.0,0.4548044003050395,0.0,0.5258215962441315,0.0,0.47542329535095434,0.0,0.47542329535095434,0.0,140625,140625,1708017004,False,1,5db87ca4,2024-02-15_17-10-04,246.1063528060913,246.1063528060913,2129,1d43726c602a,172.17.0.2,246.1063528060913,1,,64,2,14,0.00010567362373703488,4.311622537537346e-06,0,1,0,1,1,0,5db87ca4,,,
231,0.5633802816901408,0.5633802816901408,0.010339303073025934,0.5574929685054354,0.009725456902155424,0.5574929685054354,0.009725456902155444,0.5422535211267606,0.0,0.507767236768237,0.0,0.507767236768237,0.0,0.5258215962441315,0.0,0.4770845960513377,0.0,0.47708459605133763,0.0,141752,141752,1708017037,True,1,f2fb2efa,2024-02-15_17-10-37,251.38342928886414,251.38342928886414,1795,1d43726c602a,172.17.0.2,251.38342928886414,1,,64,2,15,4.486956914602992e-05,1.2897644259092381e-06,0,1,0,0,0,0,f2fb2efa,,,
232,0.6476525821596245,0.6476525821596245,0.00842785120704987,0.6527931054482459,0.00833832943137844,0.6527931054482459,0.008338329431378397,0.5234741784037559,0.0,0.5081251617177751,0.0,0.5081251617177751,0.0,0.47417840375586856,0.0,0.40482014561646656,0.0,0.4048201456164665,0.0,247158,247158,1708018380,False,1,6433ebd3,2024-02-15_17-33-00,1370.783085823059,1370.783085823059,2129,1d43726c602a,172.17.0.2,1370.783085823059,1,,128,3,17,1.6190151911118517e-05,6.090361277447579e-06,1,1,0,0,0,0,6433ebd3,,,
233,0.5523474178403756,0.5523474178403756,0.0097946695047066,0.5518801123790424,0.01087975330252298,0.5518801123790424,0.010879753302522959,0.5140845070422535,0.0,0.5128590278819122,0.0,0.5128590278819122,0.0,0.48826291079812206,0.0,0.42285148899066444,0.0,0.42285148899066444,0.0,531725,531725,1708017199,True,1,72b4cb4c,2024-02-15_17-13-19,161.66887307167053,161.66887307167053,1795,1d43726c602a,172.17.0.2,161.66887307167053,1,,64,6,16,0.0003342093521040025,8.175407517339449e-06,0,0,1,1,1,0,72b4cb4c,,,
234,0.5265258215962442,0.5265258215962442,0.011832941935331989,0.5231357905543434,0.012573164202885975,0.5231357905543434,0.012573164202885985,0.5140845070422535,0.0,0.5068950752376472,0.0,0.5068950752376473,0.0,0.4812206572769953,0.0,0.43289879706384465,0.0,0.43289879706384465,0.0,339408,339408,1708017221,True,1,1cdb0b01,2024-02-15_17-13-41,70.80041217803955,70.80041217803955,1884,1d43726c602a,172.17.0.2,70.80041217803955,1,,64,4,13,0.0009998191142633415,4.071357612270799e-06,0,1,0,0,0,0,1cdb0b01,,,
235,0.5957746478873239,0.5957746478873239,0.01639163403764893,0.5973860076507294,0.01649375299269282,0.5973860076507294,0.01649375299269287,0.48826291079812206,0.0,0.47454512511876396,0.0,0.4745451251187639,0.0,0.5657276995305164,0.0,0.5149993537949014,0.0,0.5149993537949014,0.0,244345,244345,1708019643,False,1,2c4d40c0,2024-02-15_17-54-03,2491.936811208725,2491.936811208725,1587,1d43726c602a,172.17.0.2,2491.936811208725,1,,128,3,14,2.1703697736692183e-05,2.06864750676566e-06,1,0,1,1,1,1,2c4d40c0,,,
236,0.6354460093896714,0.6354460093896714,0.01443423393393727,0.6386112537329531,0.013805242342873376,0.6386112537329531,0.013805242342873383,0.5563380281690141,0.0,0.5402657895590454,0.0,0.5402657895590455,0.0,0.5258215962441315,0.0,0.4686558926798894,0.0,0.4686558926798894,0.0,143641,143641,1708017899,False,1,e35c1160,2024-02-15_17-24-59,744.6616787910461,744.6616787910461,1837,1d43726c602a,172.17.0.2,744.6616787910461,1,,64,2,18,2.393085649008468e-05,3.923575790185105e-06,0,0,1,1,1,0,e35c1160,,,
237,0.6105633802816902,0.6105633802816902,0.016778701669960965,0.6118232559451668,0.017293411204525436,0.6118232559451668,0.017293411204525436,0.5539906103286385,0.0,0.5465864142207846,0.0,0.5465864142207846,0.0,0.528169014084507,0.0,0.4728836202378958,0.0,0.47288362023789576,0.0,245911,245911,1708017770,False,1,8ff423f1,2024-02-15_17-22-50,599.3983941078186,599.3983941078186,890,1d43726c602a,172.17.0.2,599.3983941078186,1,,64,3,16,3.2415405423005796e-05,3.1932876601429894e-06,0,0,1,1,1,0,8ff423f1,,,
